-3.6216,3.1174,5.5725
-3.6118,3.0696,5.5788
-3.5992,3.0201,5.5851
-3.5839,2.969,5.5913
-3.5658,2.9164,5.5976
-3.5448,2.8623,5.6039
-3.5211,2.8067,5.6102
-3.4946,2.7498,5.6165
-3.4653,2.6917,5.6228
-3.4332,2.6323,5.6291
-3.3983,2.5717,5.6354
-3.3607,2.5102,5.6417
-3.3202,2.4476,5.6479
-3.277,2.384,5.6542
-3.2311,2.3197,5.6605
-3.1824,2.2545,5.6668
-3.131,2.1887,5.6731
-3.0769,2.1222,5.6794
-3.0201,2.0551,5.6857
-2.9607,1.9876,5.692
-2.8987,1.9196,5.6983
-2.8341,1.8513,5.7046
-2.767,1.7827,5.7108
-2.6974,1.7139,5.7171
-2.6253,1.645,5.7234
-2.5507,1.5761,5.7297
-2.4738,1.5072,5.736
-2.3946,1.4383,5.7423
-2.3131,1.3696,5.7486
-2.2293,1.3012,5.7549
-2.1434,1.233,5.7612
-2.0553,1.1652,5.7674
-1.9652,1.0978,5.7737
-1.873,1.0309,5.78
-1.7789,0.96461,5.7863
-1.6829,0.89891,5.7926
-1.5851,0.8339,5.7989
-1.4856,0.76964,5.8052
-1.3843,0.70618,5.8115
-1.2815,0.64359,5.8178
-1.1771,0.58191,5.8241
-1.0712,0.52122,5.8303
-0.96396,0.46155,5.8366
-0.85539,0.40297,5.8429
-0.74557,0.34553,5.8492
-0.6346,0.28927,5.8555
-0.52256,0.23424,5.8618
-0.40952,0.18048,5.8681
-0.29557,0.12805,5.8744
-0.18079,0.076976,5.8807
-0.065272,0.027308,5.8869
0.050901,-0.02092,5.8932
0.16764,-0.06767,5.8995
0.28486,-0.11291,5.9058
0.40247,-0.1566,5.9121
0.52038,-0.19872,5.9184
0.6385,-0.23924,5.9247
0.75674,-0.27813,5.931
0.87501,-0.31537,5.9373
0.99322,-0.35093,5.9436
1.1113,-0.3848,5.9498
1.2291,-0.41695,5.9561
1.3466,-0.44738,5.9624
1.4636,-0.47607,5.9687
1.5802,-0.50301,5.975
1.6961,-0.52818,5.9813
1.8113,-0.55159,5.9876
1.9257,-0.57323,5.9939
2.0393,-0.59309,6.0002
2.1519,-0.61118,6.0064
2.2634,-0.6275,6.0127
2.3737,-0.64205,6.019
2.4829,-0.65483,6.0253
2.5907,-0.66587,6.0316
2.6971,-0.67516,6.0379
2.802,-0.68272,6.0442
2.9053,-0.68857,6.0505
3.007,-0.69272,6.0568
3.1069,-0.69519,6.0631
3.205,-0.69601,6.0693
3.3012,-0.69518,6.0756
3.3954,-0.69275,6.0819
3.4876,-0.68874,6.0882
3.5776,-0.68317,6.0945
3.6654,-0.67607,6.1008
3.751,-0.66749,6.1071
3.8342,-0.65744,6.1134
3.915,-0.64598,6.1197
3.9934,-0.63313,6.1259
4.0691,-0.61894,6.1322
4.1423,-0.60344,6.1385
4.2129,-0.58668,6.1448
4.2807,-0.5687,6.1511
4.3457,-0.54955,6.1574
4.4079,-0.52927,6.1637
4.4673,-0.50791,6.17
4.5237,-0.48553,6.1763
4.5771,-0.46216,6.1826
4.6275,-0.43787,6.1888
4.6749,-0.4127,6.1951
4.7191,-0.38671,6.2014
4.7603,-0.35996,6.2077
4.7983,-0.33249,6.214
4.833,-0.30437,6.2203
4.8646,-0.27566,6.2266
4.8929,-0.2464,6.2329
4.9179,-0.21666,6.2392
4.9396,-0.18649,6.2454
4.958,-0.15597,6.2517
4.9731,-0.12514,6.258
4.9849,-0.094068,6.2643
4.9933,-0.062813,6.2706
4.9983,-0.031437,6.2769
5,-1.2246e-15,6.2832
